Distance,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
173000.0,144000.0,870.0,-828.8649357818755,46.42959379675421,8498.1118122,81383.25257159445,-1310246.69918379,-4335.78955059627,-4335.78955059627,-2007.519198152856,0.0,265.0,-2047.9103320470979,-2028.5881598152573,-2028.5881598152573
178000.0,144000.0,870.0,-831.518269803604,84.3761117114122,18412.575593100002,86797.25156654694,-1310245.850300135,-7461.880370800395,-7461.880370800395,-1877.806203377395,0.0,265.0,-1984.947555627926,-1986.5570266173975,-1986.5570266173975
183000.0,180000.0,870.0,-836.006867556956,109.64698019699118,17468.3409473,94022.6091157169,-1310242.7260727999,-9051.714355120275,-9051.714355120275,-1743.4606016456676,0.0,148.0,-1899.5009807661952,-1927.4726108451302,-1927.4726108451302
188000.0,180000.0,870.0,-838.6890016869845,133.89541808660965,25022.2181137,97707.15533981254,-1310241.566538955,-11451.815429255821,-11451.815429255821,-1741.9163993269121,0.0,148.0,-1815.2093235938553,-1856.658947663308,-1856.658947663308
193000.0,180000.0,870.0,-841.3897930554019,35.26333430305045,21717.3968534,101711.7637113105,-1310241.4400328551,-6408.407470446289,-6408.407470446289,-1726.4743761393572,0.0,148.0,-1734.628120990037,-1779.4400722367855,-1779.4400722367855
198000.0,180000.0,870.0,-842.327542887271,12.479192814396146,9914.463780900001,106700.9891054825,-1310239.899311275,-4416.361083796601,-4416.361083796601,-1657.757372954738,0.0,148.0,-1657.757372954738,-1701.1400197304147,-1701.1400197304147
203000.0,180000.0,870.0,-838.4853553033645,46.75059455780899,12275.050395400001,113482.781535002,-1310238.209631255,-7017.441161831441,-7017.441161831441,-1557.0551841863073,0.0,148.0,-1584.5970794879606,-1626.1244989793768,-1626.1244989793768
208000.0,180000.0,870.0,-833.8452592721685,19.456427795902275,8498.1118122,116999.857246387,-1310239.733268195,-4035.2041013879452,-4035.2041013879452,-1546.4549537896305,0.0,148.0,-1515.1472405897032,-1554.693216990446,-1554.693216990446
213000.0,180000.0,870.0,-828.01524149898,78.8870490815392,24550.100790800003,121483.562700935,-1310235.3343684399,-7983.149169610429,-7983.149169610429,-1475.7867511451177,0.0,148.0,-1449.407856259967,-1485.5524617478868,-1485.5524617478868
218000.0,216000.0,870.0,-822.356706072106,6.615607597040976,9442.346458,126668.605507584,-1310221.86479484,-2386.518554570095,-2386.518554570095,-1330.9169357238666,0.0,175.0,-1386.6216316602715,-1417.1245356715333,-1417.1245356715333
223000.0,216000.0,870.0,-819.2810959638655,227.882877566287,24550.1007908,131548.51837833802,-1310204.72095011,-13447.87499949915,-13447.87499949915,-1224.9146317570976,0.0,175.0,-1319.783589534681,-1347.8317411812193,-1347.8317411812193
228000.0,216000.0,870.0,-822.968900439419,47.405284265647055,14163.519687,137048.785853025,-1310207.390676815,-7113.676025109346,-7113.676025109346,-1161.313249377036,0.0,175.0,-1247.1898164966165,-1276.0963806967793,-1276.0963806967793
233000.0,216000.0,870.0,-826.7055332684486,28.144834373181773,11330.8157496,139959.06066762,-1310212.5278833448,-5019.2729490100755,-5019.2729490100755,-1157.7798392448105,0.0,175.0,-1168.840312546077,-1200.3407566380474,-1200.3407566380474
238000.0,216000.0,870.0,-839.4508524520035,5.202964347311115,9442.346458,146653.51744207152,-1310223.56729583,-3911.3005369391103,-3911.3005369391103,-1149.3643155993145,0.0,175.0,-1084.7350776830633,-1119.1133872312712,-1119.1133872312712
243000.0,216000.0,870.0,-852.0432401707776,89.30529205801678,25022.2181137,151729.133386294,-1310231.92958044,-9016.527099262104,-9016.527099262104,-1128.8916315179924,0.0,175.0,-994.8741119075755,-1032.4320067860617,-1032.4320067860617
248000.0,216000.0,870.0,-864.9007732295545,25.108181988197202,14635.637009900001,156768.75664128351,-1310234.904255055,-8193.965331712516,-8193.965331712516,-1085.2759132577849,0.0,175.0,-899.2574152196134,-950.555091019822,-950.555091019822
253000.0,252000.0,870.0,-874.349841558648,17.088034816307875,16051.988978599999,161590.9432109165,-1310233.108017785,-4871.232787882394,-4871.232787882394,-1063.022995778087,0.0,164.0,-799.6953068634247,-888.5686336346147,-888.5686336346147
258000.0,252000.0,870.0,-880.7386843568124,35.7421455510764,14163.519687,166727.3948590275,-1310233.51204968,-5352.52404763133,-5352.52404763133,-1031.8689113065102,0.0,164.0,-755.9283218991778,-861.5586283325028,-880.7386843568124
263000.0,252000.0,870.0,-884.0150694019176,27.474404922699716,9442.346458,171236.7782940735,-1310238.042436455,-5031.491271763575,-5031.491271763575,-1019.4072775178795,0.0,164.0,-796.9215682348336,-884.6110688155491,-884.6110688155491
268000.0,252000.0,870.0,-885.988218828579,25.950691962430348,19356.810238899998,176579.45192707248,-1310247.4976989198,-3813.219238114385,-3813.219238114385,-1004.2752936316851,0.0,164.0,-922.6750458703918,-972.8119487858163,-972.8119487858163
273000.0,252000.0,870.0,-888.1098945409881,13.757697562546744,10386.5811038,181720.0426816335,-1310251.4651866849,-3051.72766099235,-3051.72766099235,-1601.720773255448,0.0,164.0,-1133.188754805853,-1140.945542071326,-1140.945542071326
278000.0,252000.0,870.0,-892.540640618975,76.630753561113,15579.8716557,187152.883233457,-1310246.44162173,-6042.696899169916,-6042.696899169916,-2099.9655145458037,0.0,164.0,-1428.4626950412162,-1393.839366656738,-1393.839366656738
283000.0,252000.0,870.0,-897.6225924309799,25.1492893358823,11802.9330725,191631.881528418,-1310245.556486995,-4458.745361138885,-4458.745361138885,-2788.0177763277225,0.0,164.0,-1808.4968665764827,-1715.3496907148044,-1715.3496907148044
288000.0,270000.0,870.0,-903.6816155533015,62.2810297356826,19356.810238899998,196105.08259886352,-1310245.8722602502,-6329.94409154275,-6329.94409154275,-3049.0031170036227,0.0,184.5,-2273.2912694116517,-2073.1890505910264,-2073.1890505910264
293000.0,288000.0,870.0,-910.390151655335,21.597178188118185,16051.9889786,202694.5488346655,-1310246.434742135,-8967.1264644982,-8967.1264644982,-3191.358757372296,0.0,205.0,-2725.9835125832296,-2435.069982630907,-2435.069982630907
298000.0,288000.0,870.0,-910.4802379998534,23.46414444975479,11802.9330725,206809.310459823,-1310241.85742231,-9297.319335580505,-9297.319335580505,-3215.0846974337414,0.0,205.0,-3069.7112051277245,-2768.705023179948,-2768.705023179948
303000.0,288000.0,870.0,-909.1373498257475,164.3970307175213,13691.402364099999,211756.0531015705,-1310234.21773565,-10986.291747631338,-10986.291747631338,-3333.7143977409687,0.0,205.0,-3304.474347045136,-3041.806708583652,-3041.806708583652
308000.0,288000.0,870.0,-902.764410295835,84.901450419749,17468.3409473,216813.1200423785,-1310228.439351175,-11935.386718301601,-11935.386718301601,-3329.9989328499187,0.0,205.0,-3430.272938335464,-3222.0875751875215,-3222.0875751875215
313000.0,288000.0,870.0,-892.3553024006856,1.98268554931012,6609.6425206,221399.7431711225,-1310222.854366625,-2157.61511219522,-2157.61511219522,-3276.9207728123065,0.0,205.0,-3447.1069789987073,-3293.4038911643074,-3293.4038911643074
318000.0,288000.0,870.0,-872.0049612180655,88.69123098661791,12747.1677183,226729.1303316055,-1310226.1172324452,-9181.51220667828,-9181.51220667828,-3077.8776726712617,0.0,205.0,-3354.976469034868,-3255.7556565140094,-3255.7556565140094
323000.0,288000.0,870.0,-850.0591090337,26.845640428892047,14163.519687,231694.9726237505,-1310226.4304945199,-5958.038329836911,-5958.038329836911,-2208.7228020553666,0.0,205.0,-3153.881408443945,-3109.1428712366283,-3109.1428712366283
328000.0,324000.0,870.0,-826.433013852612,3.79313596126673,16996.2236244,236895.511898772,-1310226.78386411,-1811.354373924461,-1811.354373924461,-2016.3144719190236,0.0,234.0,-2843.8217972259376,-2853.565535332163,-2853.565535332163
18000.0,0.0,870.0,-669.5954615210095,12.34669655473365,16996.2236244,-73194.24997646871,-1310204.32058704,-7789.834960632775,-7789.834960632775,-2594.696166867565,1.0,147.0,,,
54000.0,36000.0,870.0,-764.660516221359,7.5937425972487596,13691.4023641,-35244.12542214425,-1310218.620321875,-10926.926757399011,-10926.926757399011,-1183.6491698461728,1.0,117.0,,,
90000.0,72000.0,870.0,-803.4834231397606,17.063522099160515,21717.3968534,-1311.39483533432,-1310247.2049199,-8376.082030924976,-8376.082030924976,-1955.048950092865,1.0,207.0,,,
126000.0,108000.0,870.0,-810.483832239044,3.436398938159755,14163.519687,34753.7022307683,-1310313.4759408948,-3414.028808440725,-3414.028808440725,-1644.1699950255204,1.0,213.0,,,
162000.0,144000.0,870.0,-822.4980290213989,3.5462425193250753,9914.4637809,70754.27983916935,-1310275.25332798,-2688.628539911185,-2688.628539911185,-2087.0456175687636,1.0,265.0,,,
198000.0,180000.0,870.0,-842.327542887271,12.479192814396146,9914.463780900001,106700.9891054825,-1310239.899311275,-4416.361083796601,-4416.361083796601,-1657.757372954738,1.0,148.0,,,
234000.0,216000.0,870.0,-831.6030159330764,2.357148655036985,6609.6425206,142940.860678246,-1310216.932534215,-2945.4555662694697,-2945.4555662694697,-1152.479724046472,1.0,175.0,,,
270000.0,252000.0,870.0,-886.7095344189515,15.30593051284182,12275.0503954,178831.496970444,-1310250.03644638,-3572.8522947633446,-3572.8522947633446,-996.7093016885879,1.0,164.0,,,
306000.0,288000.0,870.0,-905.926681318909,179.6215443437785,16051.988978599999,214783.1569061575,-1310228.77068961,-15293.0942377164,-15293.0942377164,-3393.0292478945826,1.0,205.0,,,
342000.0,324000.0,870.0,-649.6052555000795,16.09563471448755,19356.8102389,250680.671150233,-1310190.32132234,-5987.90844702337,-5987.90844702337,-1395.9634764794341,1.0,234.0,,,
33000.0,0.0,880.0,-843.7451943658159,5.2986023086194,11532.9816,223368.523224711,-1320378.39866857,-4871.034423624589,-4871.034423624589,-2381.19510378616,0.0,84.0,-2271.7632259713164,-2335.562691249335,-2335.562691249335
38000.0,36000.0,880.0,-864.2648272091925,2.244057733667195,17530.132032,217106.58496400848,-1320392.15369217,-4384.907226375815,-4384.907226375815,-2306.5262051501913,0.0,130.0,-2131.078848808805,-2196.662693169524,-2196.662693169524
43000.0,36000.0,880.0,-872.9086950383735,10.658530761678179,16607.493504,212267.050332468,-1320393.519928725,-6582.923827862115,-6582.923827862115,-2067.585729515092,0.0,130.0,-1986.825713480891,-2054.1939369243114,-2054.1939369243114
48000.0,36000.0,880.0,-878.80366186574,3.6059661629332598,11532.9816,206848.38789117552,-1320386.6128649102,-4308.37548809722,-4308.37548809722,-1977.9830511519299,0.0,130.0,-1839.0038199875753,-1908.156422513697,-1908.156422513697
53000.0,36000.0,880.0,-881.166257230568,2.2967020743288202,8303.746752000001,202328.5154063765,-1320374.689370505,-2713.168578972835,-2713.168578972835,-1694.2412363352496,0.0,130.0,-1687.6131683288575,-1758.5501499376803,-1758.5501499376803
58000.0,36000.0,880.0,-882.2736527334209,15.0983651608345,15684.854976,197375.1255934195,-1320358.49949494,-5199.263671660085,-5199.263671660085,-1496.40498024732,0.0,130.0,-1532.6537585047372,-1605.375119196261,-1605.375119196261
63000.0,36000.0,880.0,-880.705799038273,1.623620815497465,1845.277056,192056.27581153502,-1320346.235479915,-988.319580009195,-988.319580009195,-1363.723486650832,0.0,130.0,-1374.1255905152148,-1448.8503697565527,-1448.8503697565527
68000.0,36000.0,880.0,-876.743356345399,19.609843256483266,16607.493504,186850.552536369,-1320335.09512028,-5767.841064218495,-5767.841064218495,-1329.483101206577,0.0,130.0,-1212.0286643602903,-1296.4232435003912,-1296.4232435003912
73000.0,72000.0,880.0,-872.171332683608,8.897164876153246,11994.300864,182323.67085944948,-1320321.315635115,-3838.858764480685,-3838.858764480685,-1256.722282137535,0.0,144.0,-1047.6772168426407,-1159.0457137834185,-1159.0457137834185
78000.0,72000.0,880.0,-866.0467037771205,3.916034683837585,5535.831168000001,177809.8565344305,-1320294.83372512,-2646.8438719438855,-2646.8438719438855,-1132.6008849021107,0.0,144.0,-924.4410624506069,-1047.6697539612767,-1047.6697539612767
83000.0,72000.0,880.0,-856.1045444543674,13.330440892278304,17068.812768,171538.5233457635,-1320286.18731778,-4723.17626933284,-4723.17626933284,-1017.0395840277499,0.0,144.0,-863.3479900270218,-973.2473373896069,-973.2473373896069
88000.0,72000.0,880.0,-850.266781237943,6.535497360984126,11071.662336,168033.30240161548,-1320285.114979445,-3082.729736186585,-3082.729736186585,-995.6393431250906,0.0,144.0,-864.3979995718851,-946.7304374240512,-946.7304374240512
93000.0,72000.0,880.0,-839.241825155173,2.74344733137312,14300.897184,162341.33785547898,-1320289.05135752,-2139.7381724379093,-2139.7381724379093,-1043.2430584576205,0.0,144.0,-927.5910910851967,-978.8519879531386,-978.8519879531386
98000.0,72000.0,880.0,-828.611293768616,1.81640241875156,13839.57792,157453.10705484648,-1320296.83352568,-3363.73632797372,-3363.73632797372,-1129.1230542531537,0.0,144.0,-1052.9272645669566,-1073.1166204506744,-1073.1166204506744
103000.0,72000.0,880.0,-813.3526206656895,9.29902283683817,14762.216448,150163.4117969085,-1320307.815099325,-6802.123779026395,-6802.123779026395,-1186.3763847835091,0.0,144.0,-1240.4065200171651,-1219.364235661282,-1219.364235661282
108000.0,90000.0,880.0,-808.2472216536495,14.599300634818361,9226.38528,147354.9291621025,-1320307.61593899,-5716.974609142139,-5716.974609142139,-1207.8463837323925,0.0,192.0,-1490.028857435822,-1397.2746350742073,-1397.2746350742073
113000.0,108000.0,880.0,-800.2401583026385,112.51967261657364,15223.535711999999,142320.138590176,-1320305.65522368,-9848.390868764534,-9848.390868764534,-1401.076374272342,0.0,240.0,-1740.8336812906664,-1586.5276201786971,-1586.5276201786971
118000.0,108000.0,880.0,-794.0579700966455,113.56851467043455,23988.601728,137500.8554319555,-1320304.51744268,-12076.8754878279,-12076.8754878279,-1544.2097005982307,0.0,240.0,-1931.8603960494372,-1766.802992463997,-1766.802992463997
123000.0,108000.0,880.0,-791.4032467676079,31.676237428310202,18914.089824000002,132345.8252052685,-1320303.84875129,-7129.415282921294,-7129.415282921294,-1809.0063543011245,0.0,240.0,-2063.1090017121346,-1917.7805534193549,-1917.7805534193549
128000.0,108000.0,880.0,-791.2649285374555,7.30706222466959,3690.554112,127374.2804698855,-1320300.306901525,-3224.6304930176047,-3224.6304930176047,-2091.564433293048,0.0,240.0,-2134.579498278759,-2019.1401045340156,-2019.1401045340156
133000.0,108000.0,880.0,-794.2161054472415,8.188883275496647,9226.38528,122618.57604978699,-1320298.0102345352,-3696.7551267903,-3696.7551267903,-2077.7402800446707,0.0,240.0,-2146.2718857493096,-2060.721546552603,-2060.721546552603
138000.0,108000.0,880.0,-799.3208818255146,120.3910735807498,17068.812768,118466.6864395155,-1320297.460512025,-8298.361327802644,-8298.361327802644,-2076.012260888623,0.0,240.0,-2098.1861641237865,-2049.064024408845,-2049.064024408845
143000.0,108000.0,880.0,-806.0111871930505,44.43009101487825,17991.451296,112372.250437718,-1320297.5545204151,-6025.1796872564555,-6025.1796872564555,-1948.138843341131,0.0,240.0,-1990.3223334021902,-2004.1936694622837,-2004.1936694622837
148000.0,144000.0,880.0,-810.9631443054595,157.2633031335715,19375.409088,107357.12108080799,-1320301.6720826551,-12441.25830031525,-12441.25830031525,-1868.64996216296,0.0,170.0,-1861.9152631868888,-1946.5453096308195,-1946.5453096308195
153000.0,144000.0,880.0,-813.8314276608239,152.57351061840265,22143.324672,102264.88940145451,-1320305.601569375,-8626.122375154591,-8626.122375154591,-1853.0977897585353,0.0,170.0,-1793.886872032768,-1896.5537728323534,-1896.5537728323534
158000.0,144000.0,880.0,-815.8491920257441,17.44834775787551,16146.17424,97493.93057678771,-1320305.3563862802,-6805.38598605753,-6805.38598605753,-1847.9137322903937,0.0,170.0,-1788.6893392899756,-1874.6538869847852,-1874.6538869847852
163000.0,144000.0,880.0,-817.6113398383116,7.620907707173135,14762.216448,92337.82279029465,-1320302.5016988502,-5422.042236105484,-5422.042236105484,-1847.8643130615603,0.0,170.0,-1846.3226649585122,-1901.2804800060155,-1901.2804800060155
168000.0,144000.0,880.0,-820.495879050791,3.18175507543014,7381.108224,87357.19928694605,-1320299.923673295,-3458.86132797042,-3458.86132797042,-2002.9624437158068,0.0,170.0,-1966.7868490383769,-1990.3292348802158,-1990.3292348802158
173000.0,144000.0,880.0,-823.5979040290235,2.908874989610175,9226.38528,82349.2477516322,-1320297.2307409248,-2567.16931139977,-2567.16931139977,-2137.380823616154,0.0,170.0,-2150.08189152957,-2138.4385384470124,-2138.4385384470124
178000.0,144000.0,880.0,-827.614808078201,71.20081871831101,7842.427488,77242.2097783475,-1320296.9341098298,-7115.40795870303,-7115.40795870303,-2214.9298889432766,0.0,170.0,-2396.207792432092,-2326.337918810662,-2326.337918810662
183000.0,180000.0,880.0,-830.37829083405,26.058633945640448,16146.17424,72488.2658870646,-1320295.246001325,-5193.446288847785,-5193.446288847785,-2933.5512276412855,0.0,239.0,-2682.542693433548,-2533.0812108670953,-2533.0812108670953
188000.0,180000.0,880.0,-831.575990901234,15.7102781356496,9687.704544,67309.8917122383,-1320295.60501584,-5502.339599383955,-5502.339599383955,-3083.4794206070574,0.0,239.0,-2916.085621471872,-2737.7222495122437,-2737.7222495122437
193000.0,180000.0,880.0,-830.4796854839245,9.086896221220204,7842.427488,62240.86160490135,-1320294.7970711,-5531.513183367315,-5531.513183367315,-3176.538298999605,0.0,239.0,-3086.782417297112,-2919.314869642038,-2919.314869642038
198000.0,180000.0,880.0,-827.0152130438426,1.7957128329939351,6919.78896,57472.636215995604,-1320292.73018973,-3809.5159910442053,-3809.5159910442053,-3194.633080909267,0.0,239.0,-3194.633080909267,-3056.9129061524104,-3056.9129061524104
203000.0,180000.0,880.0,-821.1790746656004,3.5325375592220096,7381.1082240000005,52347.46555067701,-1320293.156580875,-5334.583740014765,-5334.583740014765,-3131.9291793344464,0.0,239.0,-3239.637612308338,-3133.340503658023,-3133.340503658023
208000.0,180000.0,880.0,-813.0181229682065,3.36340268109467,13378.258656,47422.76454010365,-1320295.970204665,-5409.17431618406,-5409.17431618406,-2846.518316993882,0.0,239.0,-3221.796011494324,-3148.002563494301,-3148.002563494301
213000.0,180000.0,880.0,-806.2339695032749,1.6359569809242749,13839.57792,43613.2034198888,-1320293.9975399552,-4070.81591779296,-4070.81591779296,-2816.2474679577613,0.0,239.0,-3141.1082784672253,-3111.9751797346757,-3111.9751797346757
218000.0,216000.0,880.0,-794.2834114944985,2.02225409878647,19836.728352,37317.2053541147,-1320293.39248235,-4540.180663870435,-4540.180663870435,-2760.03017689068,0.0,146.0,-3004.057980489539,-3038.765784176017,-3038.765784176017
223000.0,216000.0,880.0,-781.2531782968,14.248517306853156,15684.854975999999,30524.129152718247,-1320296.9742819201,-10164.150878519235,-10164.150878519235,-2703.8128858235996,0.0,146.0,-2870.6181147393618,-2941.881808615192,-2941.881808615192
228000.0,216000.0,880.0,-777.1758682662025,14.814556406366911,16146.17424,27915.25470821495,-1320298.25963855,-10204.375243752214,-10204.375243752214,-2699.4884788184395,0.0,146.0,-2755.376707557312,-2834.8306848490697,-2834.8306848490697
233000.0,216000.0,880.0,-774.684725622521,1.920758418356745,16146.17424,22110.10748378765,-1320298.964658165,-4378.474365047915,-4378.474365047915,-2647.595594756519,0.0,146.0,-2658.3337589433886,-2731.1198446745198,-2731.1198446745198
238000.0,216000.0,880.0,-779.1153207997511,2.060445152107055,11071.662336000001,17384.975461194597,-1320297.66603606,-3495.3206785550947,-3495.3206785550947,-2577.145210390507,0.0,146.0,-2579.4892688975915,-2643.17612534466,-2643.17612534466
243000.0,216000.0,880.0,-789.6704739953759,9.41958053673843,19375.409088,12149.48511123825,-1320294.6538018552,-6853.84802218866,-6853.84802218866,-2451.5436180869924,0.0,146.0,-2518.843237419923,-2573.294661199033,-2573.294661199033
248000.0,216000.0,880.0,-797.1508874372175,78.13616075139225,24449.920992,7850.940500033415,-1320292.8410854852,-16726.69531188545,-16726.69531188545,-2432.935974782768,0.0,146.0,-2476.3956645103804,-2516.8445371852454,-2516.8445371852454
253000.0,252000.0,880.0,-799.7117038274665,28.172037341035647,25372.55952,2228.8489635385,-1320290.4159736,-10522.680175381805,-10522.680175381805,-2370.1351786310106,0.0,193.0,-2451.329329865601,-2467.0155841086016,-2467.0155841086016
258000.0,252000.0,880.0,-789.3556042851945,13.68867197240465,19836.728352,-2744.43909856758,-1320290.53275896,-7801.0981442261345,-7801.0981442261345,-2339.897758261646,0.0,193.0,-2416.6759634745886,-2416.9976327744052,-2416.9976327744052
263000.0,252000.0,880.0,-773.894696962338,1.407980295694455,5535.831168000001,-7536.1560700254595,-1320293.982827885,-2117.1171873919347,-2117.1171873919347,-2272.445051283832,0.0,193.0,-2359.360040483526,-2359.98051398796,-2359.98051398796
268000.0,252000.0,880.0,-758.5229814909525,4.0342053860859455,10149.023808,-12256.34072314125,-1320298.44313061,-5053.6857908057555,-5053.6857908057555,-2244.533586327496,0.0,193.0,-2279.381560892413,-2289.1540585545695,-2289.1540585545695
273000.0,252000.0,880.0,-753.5902506795028,17.75589901868088,11532.9816,-18432.057073290525,-1320301.5645419927,-7533.42651337604,-7533.42651337604,-2239.483044655728,0.0,193.0,-2176.7405247012503,-2197.8443006634316,-2197.8443006634316
278000.0,252000.0,880.0,-760.0833305838795,7.87279060344111,23065.9632,-22698.49373318435,-1320302.6259730952,-4704.849120895975,-4704.849120895975,-2214.497307820122,0.0,193.0,-2051.436931910037,-2083.8719861722434,-2083.8719861722434
283000.0,252000.0,880.0,-774.4606314664729,24.4778353835924,25372.55952,-27558.383389406903,-1320304.2759543601,-7943.34570281495,-7943.34570281495,-1852.2041237038295,0.0,193.0,-1903.4707825187743,-1952.3571317013502,-1952.3571317013502
288000.0,270000.0,880.0,-774.5286448208064,18.529128397473208,23527.282464,-32637.89715207735,-1320306.959475685,-6662.520263406215,-6662.520263406215,-1824.0951697637724,0.0,241.0,-1732.842076527461,-1813.5397704914405,-1813.5397704914405
293000.0,288000.0,880.0,-756.6234000236896,10.39266712035576,19375.409088,-37497.9896059732,-1320308.3831896,-4026.3039930017444,-4026.3039930017444,-1739.7683079436008,0.0,289.0,-1570.2709136581657,-1677.6599357832047,-1677.6599357832047
298000.0,288000.0,880.0,-738.0199553653899,5.44361337378439,23527.282464,-42584.988082702854,-1320310.634603005,-2705.1048582699896,-2705.1048582699896,-1602.3467553477658,0.0,289.0,-1446.4773936329564,-1554.9576608173313,-1554.9576608173313
303000.0,288000.0,880.0,-726.2320536328085,4.18424265958773,6458.469696,-47613.0029993507,-1320310.19472857,-2826.005615101735,-2826.005615101735,-1455.5555514385785,0.0,289.0,-1361.4615164518336,-1455.6729788345099,-1455.6729788345099
308000.0,288000.0,880.0,-724.963143942418,3.165418891821125,12916.939392,-52729.09254453805,-1320314.28324085,-3047.85302720342,-3047.85302720342,-1367.8377889850499,0.0,289.0,-1315.223282114797,-1390.0459230754302,-1390.0459230754302
313000.0,288000.0,880.0,-696.9863960268315,26.22325762613249,23065.9632,-57713.27547957485,-1320314.7256896598,-9022.09252894941,-9022.09252894941,-1432.0894105864863,0.0,289.0,-1307.762690621846,-1363.1965101604364,-1363.1965101604364
318000.0,288000.0,880.0,-698.5613110592785,3.985212809616825,19375.409088,-62197.84287783365,-1320329.45926777,-3632.626708823775,-3632.626708823775,-1454.2451421731885,0.0,289.0,-1339.0797419729815,-1375.1247400895288,-1375.1247400895288
323000.0,288000.0,880.0,-690.039329602778,19.6518613373784,21682.005408,-67651.63986418715,-1320255.51750028,-7621.103271185515,-7621.103271185515,-1602.6885438040933,0.0,289.0,-1409.174436168203,-1425.8306128627073,-1425.8306128627073
328000.0,324000.0,880.0,-684.009072385609,5.657782759122265,22143.324672000002,-72644.47366553835,-1320019.969720685,-3287.671752781045,-3287.671752781045,-1638.1377143428167,0.0,194.0,-1518.046773207511,-1515.314128479972,-1515.314128479972
18000.0,0.0,880.0,-740.6334137189481,6.216180595960435,22143.324672000002,237476.336923322,-1320370.4474637,-4196.29174786673,-4196.29174786673,-2672.403808466437,1.0,84.0,,,
54000.0,36000.0,880.0,-881.638226227196,17.54699123618155,13839.57792,201184.55898376153,-1320370.922844375,-4716.06652812215,-4716.06652812215,-1656.9067870172655,1.0,130.0,,,
90000.0,72000.0,880.0,-845.27428605127,1.659641628916965,9687.704544,165341.6351512635,-1320284.906573925,-896.9712442679745,-896.9712442679745,-882.2180663409958,1.0,144.0,,,
126000.0,108000.0,880.0,-790.451244161266,5.8808444071565145,7381.1082240000005,129365.2638223565,-1320301.87523805,-3282.37988266404,-3282.37988266404,-2113.1646727436378,1.0,240.0,,,
162000.0,144000.0,880.0,-817.4243851277215,7.75066702684731,10610.343072,93460.8771838148,-1320302.988013765,-6236.352050530385,-6236.352050530385,-1829.7695311518983,1.0,170.0,,,
198000.0,180000.0,880.0,-827.0152130438426,1.7957128329939351,6919.78896,57472.636215995604,-1320292.73018973,-3809.5159910442053,-3809.5159910442053,-3194.633080909267,1.0,239.0,,,
234000.0,216000.0,880.0,-774.90753479143,1.49797378906575,15684.854975999999,21018.17030187595,-1320298.70642957,-3707.92651350866,-3707.92651350866,-2641.1089842487786,1.0,146.0,,,
270000.0,252000.0,880.0,-753.5439700469385,13.117545689261055,11532.9816,-17046.33871510265,-1320301.1329001752,-7092.4995114382,-7092.4995114382,-2241.0446532079536,1.0,193.0,,,
306000.0,288000.0,880.0,-726.2667361385255,11.514549912725439,11994.300864,-50575.3750136596,-1320313.221510915,-5082.001098421961,-5082.001098421961,-1329.0652587083212,1.0,289.0,,,
342000.0,324000.0,880.0,-651.7123680789225,10.87771849804672,18452.770559999997,-86533.7933910571,-1319401.7887901901,-7489.9445797838,-7489.9445797838,-2029.1863768481107,1.0,194.0,,,
33000.0,0.0,890.0,-741.8669397667829,25.838519241958302,17470.6169859,-6493.35456940154,-1330201.06511552,-10437.87646444725,-10437.87646444725,-2196.356930887077,0.0,76.0,-1426.9339656645154,-1724.7503347642712,-1724.7503347642712
38000.0,36000.0,890.0,-743.999838234547,4.140127587066745,21950.262366900002,-801.2692014002225,-1330197.2532372698,-4770.4672849562,-4770.4672849562,-1997.0623629411557,0.0,149.0,-1133.3805653535233,-1390.004297468481,-1390.004297468481
43000.0,36000.0,890.0,-737.7094647690055,3.640890135379435,20158.4042145,3939.9145077316552,-1330204.1561039952,-3357.2720775390712,-3357.2720775390712,-1659.794632571135,0.0,149.0,-922.2124390121271,-1137.6435341422866,-1137.6435341422866
48000.0,36000.0,890.0,-730.3119232706675,2.323939133800185,16126.7233716,9121.10559116766,-1330208.412533285,-2101.482299697165,-2101.482299697165,-877.9467121679055,0.0,149.0,-793.4295866403272,-967.6680447856887,-967.6680447856887
53000.0,36000.0,890.0,-732.901173064052,50.69166041112544,10751.1489144,12613.741859883648,-1330213.2514338451,-9986.257812119156,-9986.257812119156,-770.6342525047172,0.0,149.0,-747.0320082381234,-880.0778293986867,-880.0778293986867
58000.0,36000.0,890.0,-749.8356928262615,8.507103783974745,19262.475138299997,18932.8359508629,-1330216.94140084,-6997.381103238375,-6997.381103238375,-964.5727727147638,0.0,149.0,-783.0197038055154,-874.8728879812808,-874.8728879812808
63000.0,36000.0,890.0,-760.014565557237,1.723523151130415,17022.6524478,24006.4006519292,-1330221.0972618149,-2704.597045770005,-2704.597045770005,-1592.933461389981,0.0,149.0,-901.3926733425038,-951.7287746347382,-951.7287746347382
68000.0,36000.0,890.0,-775.0445824632266,8.350680208939405,18814.5106002,29524.294938661602,-1330221.8528360701,-10667.619872642359,-10667.619872642359,-1637.816367723925,0.0,149.0,-1102.150916849088,-1099.6143288021392,-1099.6143288021392
