x,y,Line,bedmap2_bed,Distance,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Distance_36k,Depth_36k
-81284.2646186,-1030329.32606,590.0,-638.326530765,437272.9375,7.95475905993,48426.0282891,-10772.2880855,-2359.04272267,,
-81366.577106,-1030329.28051,590.0,-638.080633403,437355.25,9.06315455906,37664.6886693,-13035.6386714,-2361.1716137,,
-81372.5458551,-1030329.27721,590.0,-638.062802578,437361.21875,9.77313087025,38642.9922711,-13884.8740229,-2361.32528511,,
-81420.7645971,-1030329.24948,590.0,-637.918756662,437409.4375,8.47977048874,44512.8138819,-12070.4804683,-2362.56324404,,
-81426.1395962,-1030329.24631,590.0,-637.902699777,437414.8125,1.0008381343,14185.4022261,-4238.88281232,-2362.7008544,,
-81464.6395895,-1030329.22358,590.0,-637.787687672,437453.3125,0.0819947800863,3424.0626063,-637.787687672,-2363.68423341,,
-81822.0769721,-1030328.9361,590.0,-637.040140814,437810.75,0.380639175619,13207.0986243,-2185.7836913,-2372.61865482,,
-81875.2957128,-1030328.90461,590.0,-636.934061232,437863.96875,6.14611888039,46469.4210855,-9837.59765587,-2373.91708848,,
-81897.4832094,-1030328.89264,590.0,-636.889834322,437886.15625,10.7844827944,47447.7246873,-13870.8222651,-2374.45590738,,
-81921.3582082,-1030328.88507,590.0,-636.842238479,437910.03125,0.0707148297887,4402.3662081,-636.842238479,-2375.03390578,,
-82493.7644148,-1030328.67344,590.0,-635.70115148,438482.4375,3.56811985704,14185.4022261,-9206.91699183,-2388.36370557,432000.0,-9206.91699183
-82657.7956352,-1030328.575,590.0,-635.189355813,438646.46875,0.18536659528,7337.2770135,-1416.77905265,-2392.00737721,,
-82865.983093,-1030328.44248,590.0,-634.530476254,438854.65625,1.8268526359,16142.0094297,-6874.72802707,-2396.55836632,432000.0,-6874.72802707
-83286.0143114,-1030328.29585,590.0,-633.200954482,439274.6875,7.13805169978,39621.2958729,-12082.1367183,-2405.47459638,,
-83846.7329686,-1030327.98818,590.0,-631.198412876,439835.40625,0.164046379535,12228.7950225,-1089.29052727,-2416.800276,,
-83878.5767129,-1030327.9692,590.0,-631.076717596,439867.25,1.61016423718,17120.3130315,-6577.03369114,-2417.42260005,432000.0,-6577.03369114
-83993.4516954,-1030327.90583,590.0,-630.637714588,439982.125,1.45311435043,14185.4022261,-6102.66650366,-2419.64814713,432000.0,-6102.66650366
-84110.8266845,-1030327.85568,590.0,-630.189164064,440099.5,0.129206329287,10272.1878189,-1490.13427726,-2421.89008496,,
-86194.076561,-1030327.52754,590.0,-624.459143176,442182.75,0.505047085394,13207.0986243,-2841.5825194,-2455.79313549,,
-86814.7326953,-1030327.85959,590.0,-622.657303581,442803.40625,5.61218259081,22990.1346423,-11190.8349605,-2463.48387337,432000.0,-11190.8349605
-86838.1701877,-1030327.87839,590.0,-622.591281004,442826.84375,0.190120947318,1467.4554027,-622.591281004,-2463.75039568,,
-86899.2014181,-1030327.92734,590.0,-622.419354078,442887.875,2.66041943729,37664.6886693,-5950.21679663,-2464.43612934,,
-87081.670095,-1030328.09047,590.0,-621.905288913,443070.34375,0.115561743815,4402.3662081,-621.905288913,-2466.41375888,,
-87319.7012631,-1030328.2849,590.0,-621.234613891,443308.375,1.48920510037,22011.8310405,-5193.79687479,-2468.82921568,432000.0,-5193.79687479
-87697.7949928,-1030328.25653,590.0,-620.299353459,443686.46875,3.86981365847,40599.5994747,-7301.61816377,-2472.29263013,,
-88092.2322964,-1030327.87275,590.0,-619.447268016,444080.90625,0.532623372693,14185.4022261,-2630.12768542,-2475.46616643,,
-88195.7634683,-1030327.74558,590.0,-619.223571585,444184.4375,0.847360659442,19076.9202351,-4157.53076154,-2476.2252596,,
-88230.3571951,-1030327.70562,590.0,-619.148819546,444219.03125,6.85594661707,29838.2598549,-11583.1318355,-2476.47191377,,
-88259.6384269,-1030327.67296,590.0,-619.085544623,444248.3125,2.66346937079,21033.5274387,-8080.65527312,-2476.67794947,432000.0,-8080.65527312
-88282.6071626,-1030327.64735,590.0,-619.035909274,444271.28125,0.538456935469,11250.4914207,-2925.78710924,-2476.83783,,
-88304.8258988,-1030327.62257,590.0,-618.987893551,444293.5,9.48823352174,38642.9922711,-13782.282226,-2476.99103619,,
-88799.7944379,-1030327.1707,590.0,-617.67002091,444788.46875,5.22131836506,20055.2238369,-12573.8105464,-2480.03056395,432000.0,-12573.8105464
-89102.6069103,-1030327.04353,590.0,-616.764957551,445091.28125,0.484322141759,10272.1878189,-3917.30322249,-2481.53612776,,
-89242.7631323,-1030326.95682,590.0,-616.346050026,445231.4375,0.0852647506312,7337.2770135,-616.346050026,-2482.14377931,,
-89381.6380692,-1030326.82531,590.0,-615.930971204,445370.3125,3.28953692544,41577.9030765,-5631.48486305,-2482.69093863,,
-89537.3254545,-1030326.63672,590.0,-615.472110784,445526.0,3.91144335467,49404.3318909,-7200.26171847,-2483.23895347,,
-89568.3566819,-1030326.59922,590.0,-615.384743398,445557.03125,0.0997639155489,4402.3662081,-615.384743398,-2483.33977849,,
-89619.7628984,-1030326.54118,590.0,-615.24001562,445608.4375,3.55392631535,23968.4382441,-8600.9443356,-2483.50055086,432000.0,-8600.9443356
-89777.1066133,-1030326.43932,590.0,-614.797051619,445765.78125,0.0818733246405,3424.0626063,-614.797051619,-2483.94300474,,
-89814.5128594,-1030326.42223,590.0,-614.691745798,445803.1875,3.47173967251,22011.8310405,-9195.06249965,-2484.03744077,432000.0,-9195.06249965
-90344.2315106,-1030326.10158,590.0,-613.20068747,446332.90625,1.21533863041,20055.2238369,-5789.08935523,-2484.94114191,432000.0,-5789.08935523
-90379.8877511,-1030326.07564,590.0,-613.100337823,446368.5625,6.23961796609,24946.7418459,-11026.0390621,-2484.97284068,432000.0,-11026.0390621
-90383.7315001,-1030326.07284,590.0,-613.089520224,446372.40625,3.66402340828,42556.2066783,-6140.54931616,-2484.9760375,,
-90386.2627494,-1030326.071,590.0,-613.082396451,446374.9375,0.489201561331,19076.9202351,-3148.07568345,-2484.97811931,,
-90436.856482,-1030326.02928,590.0,-612.940015407,446425.53125,0.335860907499,18098.6166333,-1181.61572258,-2485.01595663,,
-90479.8564637,-1030325.98957,590.0,-612.819012128,446468.53125,0.518942991023,16142.0094297,-3689.82226546,-2485.04238446,,
-90500.231455,-1030325.97076,590.0,-612.762019287,446488.90625,0.476273532957,17120.3130315,-2973.38916002,-2485.05303283,,
-90501.2314546,-1030325.96983,590.0,-612.760682174,446489.90625,0.706919819113,21033.5274387,-3945.07568342,-2485.05352443,,
-90502.4189541,-1030325.96874,590.0,-612.759094348,446491.09375,0.173339916803,10272.1878189,-882.00207513,-2485.05410443,,
-90542.1064319,-1030325.92694,590.0,-612.706029154,446530.78125,0.383428941381,20055.2238369,-2001.05834951,-2485.07126707,,
-90593.2939012,-1030325.87088,590.0,-612.637579505,446581.96875,2.98010608013,22990.1346423,-8138.52246062,-2485.08670609,432000.0,-8138.52246062
-90947.5749033,-1030325.4532,590.0,-612.163510667,446936.25,0.622524494015,3424.0626063,-1617.33203116,-2484.98576071,,
-90976.9811396,-1030325.42479,590.0,-612.124134961,446965.65625,0.525546082776,19076.9202351,-3007.51806627,-2484.96083801,,
-91007.6373753,-1030325.39516,590.0,-612.083081915,446996.3125,0.612078173053,18098.6166333,-4087.0761717,-2484.93218195,,
-91191.9497991,-1030325.22762,590.0,-611.836189139,447180.625,10.8919977558,48426.0282891,-15375.4716791,-2484.70208383,,
-91363.5122393,-1030325.08466,590.0,-611.606274104,447352.1875,4.0050177666,43534.5102801,-6845.99316379,-2484.39889372,,
-91644.3559376,-1030324.91598,590.0,-611.016617436,447633.03125,0.757489051721,15163.7058279,-3829.23876936,-2483.71636504,,
-91698.8246807,-1030324.88859,590.0,-610.863168097,447687.5,3.88470539648,23968.4382441,-8817.45507778,-2483.55732313,432000.0,-8817.45507778
-91705.3871799,-1030324.88529,590.0,-610.844680426,447694.0625,0.289701831467,12228.7950225,-1496.08081046,-2483.53757952,,
-91731.8871773,-1030324.8738,590.0,-610.77002733,447720.5625,0.210836491408,16142.0094297,-1049.57104485,-2483.45653434,,
-91787.7934231,-1030324.85201,590.0,-610.61253774,447776.46875,2.39028655141,22990.1346423,-7467.94531221,-2483.27880072,432000.0,-7467.94531221
-91849.6059194,-1030324.83094,590.0,-610.438414915,447838.28125,0.41327527585,15163.7058279,-2359.74218738,-2483.07164273,,
-91975.1059146,-1030324.79625,590.0,-610.084899898,447963.78125,0.194905056469,9293.8842171,-1253.56665031,-2482.61668354,,
-92123.699659,-1030324.75531,590.0,-609.666344492,448112.375,2.13183767455,31794.8670585,-4916.46289042,-2482.01881479,,
-92166.5746571,-1030324.74263,590.0,-609.545577151,448155.25,0.385357682757,14185.4022261,-2112.56396474,-2481.83439681,,
-92391.2309004,-1030324.68927,590.0,-608.912800367,448379.90625,0.433683427188,13207.0986243,-2133.61352528,-2480.78039944,,
-92503.9496491,-1030324.67177,590.0,-608.598578094,448492.625,0.5125702612,17120.3130315,-3506.3344725,-2480.19605544,,
-92654.5746421,-1030324.62784,590.0,-608.298553231,448643.25,0.416733984083,13207.0986243,-2269.29296864,-2479.35289263,,
-92932.6058323,-1030324.45039,590.0,-607.744750444,448921.28125,3.52061627255,24946.7418459,-8097.06152312,-2477.60223988,432000.0,-8097.06152312
-92960.1058213,-1030324.42584,590.0,-607.689973831,448948.78125,0.137592566859,2445.7590045,-607.689973831,-2477.41555986,,
-93195.6057171,-1030324.20435,590.0,-607.220886654,449184.28125,0.223156942222,15163.7058279,-2022.63061513,-2475.71773707,,
-93513.0743365,-1030323.91661,590.0,-606.575452827,449501.75,8.1642283476,47447.7246873,-11820.3749996,-2473.15146489,,
-93832.7929029,-1030323.57508,590.0,-605.618873492,449821.46875,3.29955895187,32773.1706603,-7857.68554657,-2470.25446127,,
-93947.1991059,-1030323.47251,590.0,-605.276577167,449935.875,3.74237854293,25925.0454477,-7952.15429656,-2469.14254307,432000.0,-7952.15429656
-93975.5740998,-1030323.45388,590.0,-605.191681057,449964.25,20.6349202061,34729.7778639,-17790.7675775,-2468.86059036,,
-94103.2303365,-1030323.39979,590.0,-604.809742572,450091.90625,1.06469439625,30816.5634567,-2991.23559556,-2467.56208982,,
-94420.1365822,-1030323.34896,590.0,-603.861582923,450408.8125,6.18595555232,33751.4742621,-11196.2626949,-2464.13216029,,
-94489.2303307,-1030323.33441,590.0,-603.654859561,450477.90625,0.895757184565,22011.8310405,-4582.62158184,-2463.34633105,,
-94531.3865799,-1030323.32686,590.0,-603.591506296,450520.0625,3.59733267185,25925.0454477,-7642.63964814,-2462.86023345,432000.0,-7642.63964814
-94724.4178296,-1030323.32198,590.0,-603.400046084,450713.09375,14.509508769,24946.7418459,-14150.719726,-2460.57040384,432000.0,-14150.719726
-94833.0740795,-1030323.32657,590.0,-603.292274298,450821.75,7.89378168897,25925.0454477,-11997.1679683,-2459.23607616,432000.0,-11997.1679683
-94876.2928294,-1030323.32961,590.0,-603.249407373,450864.96875,4.42966347353,26903.3490495,-8666.62206998,-2458.69635634,,
-95696.2615485,-1030323.22539,590.0,-602.240050633,451684.9375,0.791312287009,29838.2598549,-2185.33862294,-2447.52531419,,
-95758.5740305,-1030323.17817,590.0,-602.11599596,451747.25,0.0698596659151,6358.9734117,-602.11599596,-2446.60690387,,
-95870.1364905,-1030323.08377,590.0,-601.893891891,451858.8125,0.113579088981,1467.4554027,-601.893891891,-2444.93886254,,
-95980.5114355,-1030322.97407,590.0,-601.674151686,451969.1875,0.77166999574,21033.5274387,-4085.05712873,-2443.25898007,,
-96086.9176047,-1030322.84354,590.0,-601.462312274,452075.59375,4.34235308786,26903.3490495,-9157.52148402,-2441.6121674,,
-96595.4795199,-1030322.07582,590.0,-600.528501063,452584.15625,2.36710347228,24946.7418459,-6780.52050754,-2433.37672685,432000.0,-6780.52050754
-96631.3857403,-1030322.02976,590.0,-600.486593836,452620.0625,0.197439638356,1467.4554027,-600.486593836,-2432.77269882,,
-97835.9165975,-1030321.20032,590.0,-598.864009369,453824.59375,18.3808660959,35708.0814657,-16803.291015,-2410.83404131,,
-97909.1665832,-1030321.1546,590.0,-598.731383362,453897.84375,5.38276120023,22011.8310405,-9498.95312464,-2409.37766403,432000.0,-9498.95312464
-97940.0728246,-1030321.13179,590.0,-598.675424675,453928.75,0.264293462591,4402.3662081,-1093.50659172,-2408.75837194,,
-98555.1351162,-1030320.62985,590.0,-597.597447445,454543.8125,4.14815840329,27881.6526513,-9257.65722621,-2395.85471852,,
-98842.0725429,-1030320.42523,590.0,-597.262123791,454830.75,10.5481942482,14185.4022261,-10216.2480465,-2389.47464878,432000.0,-10216.2480465
-99014.9162243,-1030320.27251,590.0,-597.060061118,455003.59375,0.0686283416279,4402.3662081,-597.060061118,-2385.52798347,,
-99022.8849703,-1030320.26453,590.0,-597.050743483,455011.5625,7.2738456903,29838.2598549,-10912.2685543,-2385.34420927,,
-99460.8844781,-1030319.61005,590.0,-596.538195876,455449.5625,1.31105607389,23968.4382441,-4448.95214825,-2375.0072726,432000.0,-4448.95214825
-99641.38427,-1030319.33601,590.0,-596.262046258,455630.0625,0.899331739361,22990.1346423,-2484.68920886,-2370.61567652,,
-100464.664918,-1030318.36613,590.0,-594.922887712,456453.34375,0.104181523577,4402.3662081,-594.922887712,-2349.69413262,,
-100633.914888,-1030318.2663,590.0,-594.842373295,456622.59375,0.108612508507,1467.4554027,-594.842373295,-2345.22612959,,
-101226.196123,-1030318.22031,590.0,-594.739923604,457214.875,0.0834857282749,1467.4554027,-594.739923604,-2329.1958823,,
-101548.321119,-1030318.2587,590.0,-594.604921847,457537.0,0.897881124803,4402.3662081,-2387.0710448,-2320.24612293,,
-101666.164869,-1030318.25576,590.0,-594.391229882,457654.84375,1.84959570588,21033.5274387,-5493.68798806,-2316.93578107,432000.0,-5493.68798806
-101854.321115,-1030318.28936,590.0,-594.050025317,457843.0,0.94789112501,22011.8310405,-2882.40185533,-2311.61185319,,
-102219.10234,-1030318.4232,590.0,-593.388442934,458207.78125,0.658378940342,22990.1346423,-1045.25317376,-2301.16689603,,
-102668.477332,-1030318.44246,590.0,-592.680769842,458657.15625,1.47560806458,13207.0986243,-4065.90673811,-2288.08457743,432000.0,-4065.90673811
-102949.008578,-1030318.46837,590.0,-592.350665116,458937.6875,1.0685595415,15163.7058279,-3033.79516588,-2279.69920633,,
-103642.602027,-1030319.09034,590.0,-591.703058502,459631.28125,0.417240910201,7337.2770135,-1102.4824218,-2258.19009147,,
-104080.726941,-1030319.36032,590.0,-591.705212318,460069.40625,14.7906252597,21033.5274387,-8903.33496059,-2244.10343949,432000.0,-8903.33496059
-104221.789407,-1030319.45817,590.0,-591.705905969,460210.46875,0.290833380953,10272.1878189,-882.700195247,-2239.4943729,,
-104328.383126,-1030319.53859,590.0,-591.70643024,460317.0625,0.320995988228,9293.8842171,-708.814330995,-2235.98931977,,
-104393.32061,-1030319.58441,590.0,-591.706749571,460382.0,0.697306502473,13207.0986243,-2149.97753895,-2233.84504079,,
-104468.508094,-1030319.63363,590.0,-591.707119237,460457.1875,0.34049389338,11250.4914207,-892.089965755,-2231.35404685,,
-104598.726825,-1030319.70271,590.0,-591.609031264,460587.40625,33.7177666029,30816.5634567,-15217.2255854,-2227.01962031,,
-104663.75807,-1030319.72835,590.0,-591.544318731,460652.4375,0.308478877483,10272.1878189,-591.544318731,-2224.84572659,,
-104743.445569,-1030319.74295,590.0,-591.46502147,460732.125,0.314780209719,7337.2770135,-763.472045837,-2222.17386893,,
-104776.445568,-1030319.74408,590.0,-591.432182986,460765.125,0.243992716082,4402.3662081,-681.95227045,-2221.0648677,,
-104851.383068,-1030319.74099,590.0,-591.357612161,460840.0625,12.4563201313,20055.2238369,-8091.99999968,-2218.54105457,432000.0,-8091.99999968
-104873.508068,-1030319.73512,590.0,-591.335595332,460862.1875,0.559611563357,8315.5806153,-1474.99169913,-2217.79453236,,
-104951.664314,-1030319.71103,590.0,-591.257821136,460940.34375,0.439396208233,10272.1878189,-996.766601493,-2215.15234728,,
-104965.664312,-1030319.70463,590.0,-591.243889537,460954.34375,16.9022036822,27881.6526513,-10490.6513668,-2214.67825058,,
-105011.133056,-1030319.68148,590.0,-591.198642894,460999.8125,0.278790565778,3424.0626063,-778.232055602,-2213.13680944,,
-105018.601805,-1030319.67768,590.0,-591.191210627,461007.28125,0.278686667515,9293.8842171,-591.191210627,-2212.88336177,,
-105028.914304,-1030319.67243,590.0,-591.180948502,461017.59375,14.0239038733,25925.0454477,-9278.88867152,-2212.53329875,432000.0,-9278.88867152
-105074.070548,-1030319.64914,590.0,-591.136012827,461062.75,0.467339126527,9293.8842171,-1242.94091789,-2210.99890343,,
-105092.476796,-1030319.63946,590.0,-591.117696484,461081.15625,0.327583657582,12228.7950225,-718.967529237,-2210.37275195,,
-105119.070542,-1030319.62548,590.0,-591.091232632,461107.75,41.810826199,42556.2066783,-16857.6582025,-2209.46735257,,
-105258.070531,-1030319.5722,590.0,-590.95291193,461246.75,18.341686061,24946.7418459,-10417.6855465,-2204.72123896,432000.0,-10417.6855465
-105272.851781,-1030319.57082,590.0,-590.938202992,461261.53125,0.370068306614,11250.4914207,-956.30383294,-2204.21518221,,
-105401.601781,-1030319.56435,590.0,-590.810082957,461390.28125,0.241128257211,6358.9734117,-706.270507753,-2199.79708788,,
-105433.789281,-1030319.56531,590.0,-590.778052994,461422.46875,1.52413400798,15163.7058279,-3521.86621078,-2198.6897842,432000.0,-3521.86621078
-105487.85178,-1030319.57111,590.0,-590.724255171,461476.53125,0.547809305128,6358.9734117,-1241.33422844,-2196.82750632,,
-105523.53928,-1030319.57697,590.0,-590.712295153,461512.21875,1.56293871041,11250.4914207,-3195.43994126,-2195.59655921,432000.0,-3195.43994126
-105623.695527,-1030319.60062,590.0,-590.712842946,461612.375,10.4251340288,19076.9202351,-7305.48339815,-2192.1352628,432000.0,-7305.48339815
-105683.383024,-1030319.6198,590.0,-590.71316949,461672.0625,4.32239656928,14185.4022261,-4581.2475584,-2190.06801458,432000.0,-4581.2475584
-105710.476772,-1030319.6302,590.0,-590.713317747,461699.15625,13.4724098163,20055.2238369,-8801.92187466,-2189.12855735,432000.0,-8801.92187466
-105767.789267,-1030319.65323,590.0,-590.71363138,461756.46875,0.502170921733,5380.6698099,-1158.54003899,-2187.13916194,,
-105785.851765,-1030319.66193,590.0,-590.713730249,461774.53125,0.577984737345,14185.4022261,-1256.52075187,-2186.51158742,,
-105993.039245,-1030319.75331,590.0,-590.714864186,461981.71875,34.324463885,41577.9030765,-15266.6611322,-2179.29428694,,
-106005.789244,-1030319.75774,590.0,-590.714933945,461994.46875,27.8771008229,40599.5994747,-13216.0039058,-2178.84909252,,
-106272.007989,-1030319.80016,590.0,-590.716389618,462260.6875,9.30783704596,22990.1346423,-7406.59960908,-2169.52902526,432000.0,-7406.59960908
-106304.945489,-1030319.80316,590.0,-590.716569679,462293.625,3.63987823124,17120.3130315,-4772.32714824,-2168.37288575,432000.0,-4772.32714824
-106329.414239,-1030319.80538,590.0,-590.716703443,462318.09375,1.25808938887,16142.0094297,-2555.77880847,-2167.51361236,432000.0,-2555.77880847
-106462.476738,-1030319.82226,590.0,-590.717430945,462451.15625,14.6632574183,26903.3490495,-10047.3437496,-2162.83522456,,
-106478.164238,-1030319.82217,590.0,-590.717516677,462466.84375,0.55518153624,12228.7950225,-1361.64648429,-2162.28310704,,
-106487.757988,-1030319.82211,590.0,-590.717569107,462476.4375,0.370123697376,13207.0986243,-590.717569107,-2161.9454004,,
-106502.726738,-1030319.82203,590.0,-590.71716214,462491.40625,10.1929619317,22011.8310405,-7865.38281219,-2161.41840483,432000.0,-7865.38281219
-106512.195488,-1030319.82197,590.0,-590.715516599,462500.875,17.4299881556,25925.0454477,-10724.7539058,-2161.08499145,432000.0,-10724.7539058
-106579.476737,-1030319.81858,590.0,-590.703823704,462568.15625,22.5905888954,39621.2958729,-11563.6328121,-2158.71478413,,
-106677.632986,-1030319.80329,590.0,-590.686762167,462666.3125,5.29083201729,18098.6166333,-6480.56738255,-2155.25369925,432000.0,-6480.56738255
-106686.695486,-1030319.80177,590.0,-590.685186747,462675.375,45.2607430804,43534.5102801,-17978.2382806,-2154.9339638,,
-106730.164236,-1030319.79445,590.0,-590.677629778,462718.84375,11.4882065082,22011.8310405,-8811.54394497,-2153.39993349,432000.0,-8811.54394497
-106926.882984,-1030319.79643,590.0,-590.643438205,462915.5625,4.61410211121,17120.3130315,-4992.46240214,-2146.44993014,432000.0,-4992.46240214
-107034.726729,-1030319.82793,590.0,-590.624711074,463023.40625,4.58911405951,18098.6166333,-5136.91455057,-2142.63543193,432000.0,-5136.91455057
-107094.476726,-1030319.84757,590.0,-590.614339717,463083.15625,5.88451656138,16142.0094297,-6003.70214819,-2140.52110394,432000.0,-6003.70214819
-107299.914221,-1030319.88024,590.0,-590.578669439,463288.59375,2.26603981381,16142.0094297,-3215.2929686,-2133.24872635,432000.0,-3215.2929686
-107312.945471,-1030319.87953,590.0,-590.576404958,463301.625,4.87507636522,19076.9202351,-5731.44677711,-2132.78736657,432000.0,-5731.44677711
-107669.070462,-1030319.79959,590.0,-590.406312057,463657.75,15.7598474774,28859.9562531,-10999.7285152,-2120.15782804,,
-107905.445459,-1030319.77599,590.0,-590.214040145,463894.125,16.4807538858,23968.4382441,-10817.3281246,-2111.68506927,432000.0,-10817.3281246
-108101.726706,-1030319.80864,590.0,-590.054411443,464090.40625,42.2970659131,24946.7418459,-16666.4667963,-2104.58798276,432000.0,-16666.4667963
-108162.632954,-1030319.82349,590.0,-590.004877579,464151.3125,8.88170663287,21033.5274387,-7842.94531219,-2102.37509845,432000.0,-7842.94531219
-108259.382952,-1030319.84379,590.0,-589.926188129,464248.0625,4.80211484914,20055.2238369,-6140.81249975,-2098.85007275,432000.0,-6140.81249975
-108299.414202,-1030319.84524,590.0,-589.893626942,464288.09375,11.7245750561,17120.3130315,-9082.77831996,-2097.38817894,432000.0,-9082.77831996
-108609.539192,-1030319.77678,590.0,-589.731169898,464598.21875,1.92945048209,15163.7058279,-3022.61523424,-2085.99899333,432000.0,-3022.61523424
-108733.132935,-1030319.73663,590.0,-589.731960536,464721.8125,47.2285013715,44512.8138819,-18889.0781243,-2081.43034099,,
-108807.070433,-1030319.71854,590.0,-589.732433622,464795.75,15.0417878813,27881.6526513,-10818.6298824,-2078.68963055,,
-108922.789182,-1030319.70708,590.0,-589.733174335,464911.46875,20.8947011886,31794.8670585,-12831.257812,-2074.38921923,,
-109019.97668,-1030319.72019,590.0,-589.73379682,465008.65625,17.796172388,45491.1174837,-10990.2431636,-2070.76755705,,
-109026.38293,-1030319.72193,590.0,-589.733837867,465015.0625,3.64118527138,19076.9202351,-5490.27099587,-2070.52852229,432000.0,-5490.27099587
-109116.632918,-1030319.76376,590.0,-589.734416423,465105.3125,19.5490046546,23968.4382441,-12075.7089839,-2067.15707515,432000.0,-12075.7089839
-109327.445348,-1030319.93484,590.0,-589.735769095,465316.125,19.7334843321,38642.9922711,-11112.9882808,-2059.25508136,,
-109458.632804,-1030320.04141,590.0,-589.736610846,465447.3125,17.4622412933,26903.3490495,-11707.2919917,-2054.3209606,,
-109484.320298,-1030320.05861,590.0,-589.736775604,465473.0,8.75112937412,15163.7058279,-8383.55078092,-2053.35347734,432000.0,-8383.55078092
-109680.570277,-1030320.14885,590.0,-589.705564919,465669.25,1.34736306209,10272.1878189,-3040.87304673,-2045.9487159,432000.0,-3040.87304673
-109745.507775,-1030320.16207,590.0,-589.694307608,465734.1875,7.61929390741,22990.1346423,-7576.60644502,-2043.49376744,432000.0,-7576.60644502
-109758.382775,-1030320.16469,590.0,-589.692075852,465747.0625,13.9558099909,29838.2598549,-10583.5654293,-2043.00676058,,
-110465.476517,-1030320.26552,590.0,-589.569569304,466454.15625,13.5918626881,28859.9562531,-10498.5624996,-2016.1559341,,
-110622.945258,-1030320.31787,590.0,-589.463495079,466611.625,2.33368927147,13207.0986243,-3965.29882795,-2010.15762866,432000.0,-3965.29882795
-110641.820256,-1030320.326,590.0,-589.448127611,466630.5,12.9953827612,30816.5634567,-10076.5517574,-2009.43841264,,
-110893.320211,-1030320.4757,590.0,-589.243360188,466882.0,31.375658715,18098.6166333,-13971.0136714,-1999.85287818,432000.0,-13971.0136714
-110951.695191,-1030320.52351,590.0,-589.195828779,466940.375,14.9465661624,32773.1706603,-10739.4042965,-1997.62784692,,
-111089.320128,-1030320.65531,590.0,-589.08375473,467078.0,12.5869825867,29838.2598549,-10062.9462887,-1992.38286089,,
-111138.070098,-1030320.70938,590.0,-589.044049574,467126.75,0.858104778801,8315.5806153,-2560.51025378,-1990.52538895,,
-111173.351326,-1030320.74852,590.0,-589.015310951,467162.03125,14.805385047,27881.6526513,-10913.8662105,-1989.18131892,,
-111372.726187,-1030320.98395,590.0,-588.852858626,467361.40625,19.2512343114,25925.0454477,-12182.2919917,-1981.59029624,432000.0,-12182.2919917
-111715.88224,-1030321.3481,590.0,-588.750106941,467704.5625,12.8130579337,15163.7058279,-10331.7695309,-1968.55188105,432000.0,-10331.7695309
-111728.663486,-1030321.35737,590.0,-588.75016616,467717.34375,11.888454825,31794.8670585,-9608.77148401,-1968.06714461,,
-111736.694734,-1030321.36319,590.0,-588.750203371,467725.375,0.578310393463,7337.2770135,-1628.89184561,-1967.76259099,,
-111958.069703,-1030321.47815,590.0,-588.751228295,467946.75,13.5821637852,16142.0094297,-10147.3193356,-1959.38025983,432000.0,-10147.3193356
-112121.132198,-1030321.51488,590.0,-588.751982447,468109.8125,0.991760737885,9293.8842171,-2341.16308582,-1953.22319423,,
-112384.788447,-1030321.54011,590.0,-588.753201272,468373.46875,16.6200544427,37664.6886693,-10196.030273,-1943.30422603,,
-112465.163444,-1030321.56125,590.0,-588.753573047,468453.84375,17.4459126423,44512.8138819,-11061.1787105,-1940.29033524,,
-112470.163444,-1030321.56258,590.0,-588.753596175,468458.84375,19.7525018702,45491.1174837,-12248.9873042,-1940.1030124,,
-112813.663254,-1030321.90552,590.0,-588.699327447,468802.34375,0.22225992683,489.1518009,-588.699327447,-1927.21313323,,
-112872.163194,-1030321.98961,590.0,-588.689211929,468860.84375,40.6387457402,21033.5274387,-16101.4433588,-1925.01179449,468000.0,-16101.4433588
-113145.819222,-1030322.33736,590.0,-588.641993117,469134.5,0.150653601244,3424.0626063,-588.641993117,-1914.69503196,,
-113460.912784,-1030322.67805,590.0,-588.587801683,469449.59375,16.1271371873,43534.5102801,-10411.8613277,-1902.7837106,,
-113461.944034,-1030322.6789,590.0,-588.587624418,469450.625,23.9735246447,46469.4210855,-13943.6894526,-1902.74468252,,
-113818.00641,-1030322.9706,590.0,-588.32110808,469806.6875,13.9290343695,42556.2066783,-9165.2695309,-1889.25619771,,
-114296.34964,-1030323.67362,590.0,-587.929810382,470285.03125,12.5795102236,41577.9030765,-8119.71874968,-1871.11095932,,
-114544.161977,-1030323.95628,590.0,-587.763218498,470532.84375,0.568222911125,14185.4022261,-2006.73608388,-1861.71285147,,
-114660.00568,-1030324.06083,590.0,-587.763755423,470648.6875,46.8074848309,19076.9202351,-16198.9218744,-1857.32223754,468000.0,-16198.9218744
-114855.786837,-1030324.24972,590.0,-587.764663029,470844.46875,41.0683816807,46469.4210855,-18783.5703118,-1849.90733578,,
-114882.130569,-1030324.28043,590.0,-587.764785235,470870.8125,12.1757075472,46469.4210855,-7838.02734344,-1848.91021192,,
-115145.005227,-1030324.70232,590.0,-587.766006486,471133.6875,17.5565601363,36686.3850675,-10644.4267574,-1838.96989848,,
-115262.536287,-1030324.91364,590.0,-587.766552845,471251.21875,15.1740223173,47447.7246873,-9853.6855465,-1834.5326951,,
