x,y,Line,bedmap2_bed,Distance,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Distance_36k,Depth_36k
45294.0030428,-1092169.43565,650.0,-792.893665613,331861.6875,31.9478846314,41798.8616273,-14177.2753901,-1155.35079064,,
45265.5365833,-1092169.79677,650.0,-792.865800371,331890.15625,2.35410813731,33530.9549317,-2048.60082997,-1154.92833419,,
45264.0054565,-1092169.8162,650.0,-792.864301582,331891.6875,45.4688679245,28937.6734342,-12977.8994136,-1154.90561283,,
45246.1943897,-1092170.04215,650.0,-792.846866689,331909.5,10.4440029923,17913.7978403,-7252.0029294,-1154.64131326,324000.0,-7252.0029294
45193.2923562,-1092170.71007,650.0,-792.79507871,331962.40625,15.5772691381,29856.3297338,-7910.94726532,-1153.85639127,,
44958.0286691,-1092173.58419,650.0,-792.564671685,332197.6875,0.575677286801,5052.60964725,-893.204467708,-1150.3674728,,
44585.1456066,-1092177.74098,650.0,-792.199081552,332570.59375,6.6829066578,21588.4230382,-5547.03515602,-1144.84500735,324000.0,-5547.03515602
44469.5901928,-1092179.02058,650.0,-792.085844974,332686.15625,4.21836635566,30774.9860332,-2799.55590807,-1143.13645701,,
44146.0830516,-1092182.96682,650.0,-791.769728216,333009.6875,0.457560903863,6889.92224625,-791.769728216,-1138.36388602,,
44010.8444596,-1092184.72342,650.0,-791.63768775,333144.9375,1.56232025601,14239.1726422,-2539.23071277,-1136.37353943,324000.0,-2539.23071277
44002.6888872,-1092184.82855,650.0,-791.629724229,333153.09375,2.9533133156,35368.2675308,-3693.48779281,-1136.25359254,,
43999.9703631,-1092184.8636,650.0,-791.627069721,333155.8125,0.393023361524,7808.57854575,-791.627069721,-1136.21361246,,
43742.6149996,-1092188.04095,650.0,-791.375632507,333413.1875,0.702501740296,5971.26594675,-791.526733336,-1132.43329124,,
43606.8735074,-1092189.56038,650.0,-791.242853741,333548.9375,0.962290385255,9645.89114475,-1444.67431632,-1130.44298335,,
43467.9748624,-1092191.01332,650.0,-791.116899015,333687.84375,44.2409483833,23425.7356372,-12331.7099605,-1128.40928709,324000.0,-12331.7099605
43439.1012609,-1092191.2975,650.0,-791.09762872,333716.71875,0.419998402564,5052.60964725,-791.09762872,-1127.98689427,,
43404.2279499,-1092191.64073,650.0,-791.074332323,333751.59375,0.941016696451,4133.95334775,-978.74963372,-1127.47694627,,
43190.9878958,-1092193.69995,650.0,-790.93133295,333964.84375,0.602897787486,3215.29704825,-790.93133295,-1124.36385169,,
43112.1482784,-1092194.50712,650.0,-790.878269229,334043.6875,8.90508581997,22507.0793378,-6542.08789036,-1123.21549815,324000.0,-6542.08789036
43078.9002698,-1092194.87102,650.0,-790.855867161,334076.9375,3.17743537528,27100.3608353,-1630.35522452,-1122.73173827,,
42978.9065616,-1092195.99237,650.0,-790.788360176,334176.9375,0.737315126029,1377.98444925,-856.355468686,-1121.27842752,,
42838.3849339,-1092197.63681,650.0,-790.693137469,334317.46875,0.415136775569,4133.95334775,-790.693137469,-1119.24025392,,
42741.9540995,-1092198.77064,650.0,-790.627526271,334413.90625,0.305322318386,4133.95334775,-790.627526271,-1117.84429387,,
42712.7998401,-1092199.11133,650.0,-790.60764628,334443.0625,0.623077947074,2296.64074875,-790.60764628,-1117.42267933,,
42696.3009667,-1092199.30414,650.0,-790.596387063,334459.5625,0.444378422149,5052.60964725,-790.596387063,-1117.18417282,,
42680.9270164,-1092199.4838,650.0,-790.585889792,334474.9375,0.651404314895,3215.29704825,-800.082031188,-1116.96198837,,
42510.7194508,-1092201.43492,650.0,-790.46930258,334645.15625,30.4949692461,36286.9238303,-12447.2119136,-1114.50592554,,
42472.4406203,-1092201.8653,650.0,-790.407216194,334683.4375,3.26614734852,22507.0793378,-3707.58984359,-1113.95443982,324000.0,-3707.58984359
42386.726915,-1092202.79525,650.0,-790.237023478,334769.15625,11.5226186518,28019.0171347,-8516.69140592,-1112.7192707,,
41559.6151555,-1092211.36663,650.0,-788.594707774,335596.3125,0.763052024458,13320.5163427,-1400.88623039,-1100.79959645,,
41184.0435931,-1092215.4473,650.0,-788.164930686,335971.90625,0.377546546422,1377.98444925,-1255.41748039,-1095.39893104,,
41146.3268009,-1092215.8316,650.0,-788.127756759,336009.625,41.060826199,35368.2675308,-13005.9443355,-1094.85717011,,
40966.4606515,-1092217.61563,650.0,-787.950478695,336189.5,58.5800515335,22507.0793378,-13544.4951167,-1092.27558262,324000.0,-13544.4951167
40963.6795309,-1092217.64245,650.0,-787.94773758,336192.28125,21.3170185355,39961.5490283,-8296.6113278,-1092.23569302,,
40709.4096626,-1092220.04819,650.0,-787.69712456,336446.5625,36.0907447427,28019.0171347,-12520.7666011,-1088.59295107,,
40688.4418739,-1092220.24897,650.0,-787.676458358,336467.53125,5.22388205469,26181.7045357,-4869.24951152,-1088.29299189,,
40567.5100355,-1092221.41914,650.0,-787.557266096,336588.46875,94.4408611088,32612.2986323,-16571.1210931,-1086.56439711,,
40443.7037912,-1092222.66342,650.0,-787.378945251,336712.28125,24.8264815892,33530.9549317,-9179.39843715,-1084.79746764,,
40195.4068986,-1092225.445,650.0,-786.885928798,336960.59375,18.9971448757,34449.6112312,-8072.09179656,-1081.263596,,
40100.8822821,-1092226.56486,650.0,-786.698242326,337055.125,0.93472740992,9645.89114475,-1513.68945304,-1079.92179133,,
39941.4546164,-1092228.33439,650.0,-786.381683631,337214.5625,14.5180419333,43636.1742262,-10277.9072262,-1077.66262265,,
39893.2696082,-1092228.824,650.0,-786.286007055,337262.75,0.25227882982,3215.29704825,-786.286007055,-1076.98078783,,
39812.304608,-1092229.60293,650.0,-786.125241571,337343.71875,21.6379831269,40880.2053278,-8987.43261684,-1075.8361903,,
39706.9025661,-1092230.54461,650.0,-785.915952378,337449.125,10.9809336298,40880.2053278,-7361.80078096,-1074.34829286,,
39589.9381775,-1092231.5547,650.0,-785.68370413,337566.09375,20.3829897764,35368.2675308,-8632.7255856,-1072.70042668,,
39575.2824721,-1092231.68104,650.0,-785.654603287,337580.75,23.2666569695,33530.9549317,-10118.0361324,-1072.49420646,,
39542.4711968,-1092231.96453,650.0,-785.589452163,337613.5625,0.117441019878,2296.64074875,-785.589452163,-1072.03273573,,
39470.0676739,-1092232.59295,650.0,-785.475548342,337685.96875,22.996351093,36286.9238303,-9544.6650387,-1071.01549663,,
39413.5386524,-1092233.09489,650.0,-785.419700608,337742.5,5.63852495636,17913.7978403,-4835.31005839,-1070.22236695,324000.0,-4835.31005839
39409.3825675,-1092233.13193,650.0,-785.415594614,337746.65625,35.2552073809,34449.6112312,-11760.3056636,-1070.16409202,,
39317.9489812,-1092233.97751,650.0,-785.325263485,337838.09375,18.5905244784,44554.8305258,-13664.7089839,-1068.88344901,,
39266.2951789,-1092234.47996,650.0,-785.274232865,337889.75,1.58138779507,24344.3919367,-1382.27612296,-1068.16117077,324000.0,-1382.27612296
39172.9566506,-1092235.46671,650.0,-785.182021607,337983.09375,18.352514338,32612.2986323,-8195.94921843,-1066.85838463,,
38894.5711526,-1092238.86257,650.0,-784.907004977,338261.5,0.207885261252,1377.98444925,-784.907004977,-1062.99105847,,
38666.9015837,-1092241.71944,650.0,-784.682091651,338489.1875,37.4550951708,31693.6423328,-11400.5498043,-1059.84823343,,
38620.7486458,-1092242.27228,650.0,-784.636497051,338535.34375,17.757892112,45473.4868253,-12164.8330074,-1059.21330902,,
38374.8264136,-1092245.01041,650.0,-784.267870679,338781.28125,19.2623950628,38124.2364292,-8714.79882779,-1055.84306787,,
38374.3889381,-1092245.01504,650.0,-784.266999255,338781.71875,0.333652225241,14239.1726422,-784.266999255,-1055.83709267,,
38369.0142389,-1092245.0719,650.0,-784.25629319,338787.09375,1.05654942181,2296.64074875,-1365.98803703,-1055.76368931,,
38258.0824716,-1092246.19964,650.0,-784.035323366,338898.03125,0.576941014359,3215.29704825,-964.652099541,-1054.25111654,,
38257.3325091,-1092246.20714,650.0,-784.033829481,338898.78125,16.7589965506,44554.8305258,-10073.3662106,-1054.24090733,,
38257.0825216,-1092246.20964,650.0,-784.033331519,338899.03125,10.8602048874,42717.5179267,-7305.14453096,-1054.23750431,,
38249.2079153,-1092246.28839,650.0,-784.017645729,338906.90625,1.27654535679,1377.98444925,-1540.10180655,-1054.13032241,324000.0,-1540.10180655
38197.1480182,-1092246.80898,650.0,-783.913945231,338958.96875,10.1583316017,38124.2364292,-6530.57519505,-1053.42237731,,
38185.4298541,-1092246.92616,650.0,-783.890603283,338970.6875,24.0271964093,33530.9549317,-10565.7783199,-1053.26318168,,
37917.0068272,-1092249.71223,650.0,-783.355920789,339239.125,18.6462887541,31693.6423328,-9451.71093714,-1049.6330042,,
37651.4615732,-1092252.73808,650.0,-782.826974901,339504.6875,66.8722051367,31693.6423328,-16476.7421869,-1046.07434483,,
37636.4001022,-1092252.91414,650.0,-782.796973672,339519.75,6.08997693459,39961.5490283,-2410.5866698,-1045.87350057,,
37399.0735836,-1092255.77401,650.0,-782.425167806,339757.09375,24.48241418,46392.1431248,-12937.7626948,-1042.72204544,,
37375.4190688,-1092256.06053,650.0,-782.401704966,339780.75,16.474942856,39042.8927287,-8075.9111325,-1042.40883332,,
37238.6474353,-1092257.68233,650.0,-782.266041095,339917.53125,8.05376631203,41798.8616273,-4301.495117,-1040.60003125,,
37141.6538475,-1092258.79755,650.0,-782.16983258,340014.53125,2.26829960103,20669.7667388,-1205.43286125,-1039.31964762,324000.0,-1205.43286125
37049.9408653,-1092259.82609,650.0,-782.078861548,340106.25,16.3856184025,42717.5179267,-8099.05371062,-1038.11083928,,
36992.9131231,-1092260.45863,650.0,-782.022295055,340163.28125,0.54753871509,14239.1726422,-782.022295055,-1037.36015219,,
36988.6008918,-1092260.50676,650.0,-782.018017706,340167.59375,13.791806583,20669.7667388,-7583.59863251,-1037.3034199,324000.0,-7583.59863251
36961.6963179,-1092260.80708,650.0,-781.991330771,340194.5,18.324524146,27100.3608353,-9200.94824183,-1036.94955912,,
36934.8854881,-1092261.10635,650.0,-781.964736822,340221.3125,15.1551782894,43636.1742262,-8503.59277311,-1036.59710263,,
36913.136843,-1092261.34912,650.0,-781.94316411,340243.0625,24.3337461558,39042.8927287,-10454.7597652,-1036.31132045,,
36908.0121622,-1092261.40632,650.0,-781.938080884,340248.1875,22.42200773,45473.4868253,-10942.2001949,-1036.24399756,,
36879.7327422,-1092261.72803,650.0,-781.910030319,340276.46875,7.75365462139,21588.4230382,-5406.56835915,-1035.87262373,324000.0,-5406.56835915
36828.8610584,-1092262.3089,650.0,-781.859570357,340327.34375,19.9104168398,41798.8616273,-9294.91796839,-1035.20505939,,
36760.3345365,-1092263.1138,650.0,-781.791598789,340395.875,5.2049045175,25263.0482363,-5168.99658182,-1034.30689873,324000.0,-5168.99658182
36710.55683,-1092263.7077,650.0,-781.742224346,340445.65625,22.9296442523,30774.9860332,-9540.21874963,-1033.65524152,,
36614.8140344,-1092264.88226,650.0,-781.64725769,340541.40625,2.97198097623,19751.1104392,-2213.14697254,-1032.40371871,324000.0,-2213.14697254
36586.7224523,-1092265.23125,650.0,-781.619393901,340569.5,14.6936684399,41798.8616273,-7201.55859347,-1032.03697857,,
36568.1926322,-1092265.46146,650.0,-781.60101434,340588.03125,6.79911894273,40880.2053278,-1737.52807608,-1031.79518248,,
36510.6657693,-1092266.17192,650.0,-781.543953901,340645.5625,17.6612189344,37205.5801298,-8714.55761685,-1031.04508184,,
36477.7619953,-1092266.57558,650.0,-781.489079589,340678.46875,27.3032208461,38124.2364292,-11497.5029293,-1030.61643628,,
36326.0847268,-1092268.33583,650.0,-781.186958129,340830.15625,1.6038443656,2296.64074875,-1400.43896476,-1028.64404618,324000.0,-1400.43896476
36295.9614635,-1092268.6593,650.0,-781.126956106,340860.28125,12.4737282853,42717.5179267,-6505.53710911,-1028.25301776,,
36262.1196513,-1092269.02141,650.0,-781.059547153,340894.125,1.02664367052,4133.95334775,-1105.22314446,-1027.81402373,,
36185.3733921,-1092269.77916,650.0,-780.906676581,340970.875,1.77974892985,21588.4230382,-1825.71484365,-1026.81951934,324000.0,-1825.71484365
36160.6558054,-1092270.01894,650.0,-780.857441657,340995.59375,0.792718160377,3215.29704825,-934.139892511,-1026.49957419,,
36158.7496415,-1092270.03705,650.0,-780.853644766,340997.5,1.35124119462,1377.98444925,-1316.27343742,-1026.47490715,324000.0,-1316.27343742
36062.2540769,-1092270.96211,650.0,-780.661435247,341094.0,66.7560967501,28937.6734342,-14775.3749995,-1025.22762394,,
36035.8491286,-1092271.2243,650.0,-780.608839374,341120.40625,25.094859114,29856.3297338,-10965.9970699,-1024.88683079,,
36007.3817819,-1092271.50697,650.0,-780.552135423,341148.875,11.0841305793,35368.2675308,-6501.60742161,-1024.51965649,,
35998.3197286,-1092271.59695,650.0,-780.53408477,341157.9375,29.576735101,47310.7994242,-12826.8994136,-1024.4028252,,
35995.8198519,-1092271.62177,650.0,-780.529105279,341160.4375,6.23501890948,39042.8927287,-1083.75122063,-1024.37060029,,
35867.3903458,-1092273.05325,650.0,-780.273289689,341288.875,10.4199245699,41798.8616273,-4818.45947245,-1022.71809384,,
35841.1734715,-1092273.36687,650.0,-780.221069275,341315.09375,16.8955635442,43636.1742262,-8698.1943356,-1022.38145163,,
35835.2988918,-1092273.43714,650.0,-780.209367919,341320.96875,17.5073372953,36286.9238303,-8850.92675747,-1022.30604783,,
35746.8682168,-1092274.53547,650.0,-780.033226801,341409.40625,13.832895229,39961.5490283,-7069.12158175,-1021.17242272,,
35677.2489606,-1092275.42969,650.0,-779.894555788,341479.03125,12.7865015377,23425.7356372,-7815.94335907,-1020.2817978,324000.0,-7815.94335907
35635.7524756,-1092275.96981,650.0,-779.811901195,341520.53125,15.756635982,37205.5801298,-8232.0488278,-1019.75171291,,
35602.7240429,-1092276.40121,650.0,-779.746113684,341553.5625,5.18059907738,22507.0793378,-4691.3725584,-1019.33021025,324000.0,-4691.3725584
35587.1628759,-1092276.6049,650.0,-779.715118264,341569.125,19.664231984,44554.8305258,-9490.76855432,-1019.13174806,,
35529.9802703,-1092277.35307,650.0,-779.601219426,341626.3125,40.725779237,29856.3297338,-11841.7343746,-1018.40315319,,
35528.605385,-1092277.37083,650.0,-779.598480866,341627.6875,7.76555512842,37205.5801298,-4319.26415997,-1018.38564794,,
35514.5753056,-1092277.55207,650.0,-779.570535101,341641.71875,26.6304151775,46392.1431248,-11191.9794918,-1018.20705128,,
35477.9846084,-1092278.02475,650.0,-779.519666698,341678.3125,16.7340547336,35368.2675308,-8649.05175748,-1017.74158176,,
35424.2389935,-1092278.71121,650.0,-779.466357365,341732.0625,0.701364054318,22507.0793378,-921.833740168,-1017.05869275,,
35423.5515466,-1092278.71976,650.0,-779.465675494,341732.75,17.9629457235,36286.9238303,-9125.40820277,-1017.0499639,,
35389.272945,-1092279.14587,650.0,-779.431674973,341767.03125,4.43632698861,18832.4541397,-3848.16259749,-1016.6149187,324000.0,-3848.16259749
35345.4325381,-1092279.68714,650.0,-779.38819016,341810.875,7.42418335965,39961.5490283,-2568.81152331,-1016.05910578,,
35232.0957133,-1092280.93852,650.0,-779.275770358,341924.21875,15.7472518909,43636.1742262,-7594.84082001,-1014.62496704,,
35173.6298965,-1092281.52417,650.0,-779.21777668,341982.6875,14.6798593218,31693.6423328,-8391.05566374,-1013.886798,,
35173.4111575,-1092281.52637,650.0,-779.217559707,341982.90625,27.7408777325,48229.4557237,-11316.4794918,-1013.8840386,,
35141.7250339,-1092281.82146,650.0,-779.186129122,342014.59375,12.7070380683,42717.5179267,-6025.13671851,-1013.48444508,,
35098.8830553,-1092282.21104,650.0,-779.143632508,342057.4375,14.6781990275,33530.9549317,-8177.05273406,-1012.94472656,,
35057.3534781,-1092282.58375,650.0,-779.10243764,342098.96875,19.2436164907,49148.1120233,-8265.01171843,-1012.42217619,,
35036.1980479,-1092282.77,650.0,-779.081452659,342120.125,17.4340204472,42717.5179267,-8652.26562467,-1012.15622324,,
34977.7628282,-1092283.28621,650.0,-779.023488279,342178.5625,17.3311975314,44554.8305258,-8743.09960904,-1011.42248785,,
34894.735045,-1092284.04495,650.0,-778.941129885,342261.59375,23.3381971573,25263.0482363,-9958.10546837,-1010.38224441,324000.0,-9958.10546837
34810.2391328,-1092284.87602,650.0,-778.857316116,342346.09375,10.2367685562,40880.2053278,-4915.56884745,-1009.32646678,,
34787.6465941,-1092285.10977,650.0,-778.834906148,342368.6875,24.7637976893,37205.5801298,-11406.202148,-1009.04466994,,
34774.0536274,-1092285.2557,650.0,-778.821423108,342382.28125,16.8263693791,43636.1742262,-8066.57714812,-1008.87523371,,
34766.5540596,-1092285.33622,650.0,-778.81398419,342389.78125,12.4687951957,38124.2364292,-6805.48486301,-1008.78178258,,
34717.5881314,-1092285.86191,650.0,-778.765414254,342438.75,12.7767465298,40880.2053278,-6604.41943333,-1008.17216755,,
34691.5897705,-1092286.15371,650.0,-778.739626342,342464.75,6.89138631452,38124.2364292,-2076.61450185,-1007.84890894,,
34593.3776592,-1092287.29537,650.0,-778.642209843,342562.96875,26.0750436373,47310.7994242,-10586.8164058,-1006.63028296,,
34571.2230275,-1092287.56315,650.0,-778.620234845,342585.125,21.0892880891,28019.0171347,-9768.27441369,-1006.355946,,
34548.4121937,-1092287.83887,650.0,-778.597608966,342607.9375,10.7572531377,39042.8927287,-5482.85449196,-1006.07369099,,
34517.6332547,-1092288.21595,650.0,-778.567079669,342638.71875,12.1419561965,41798.8616273,-6126.65966772,-1005.69318811,,
34476.3865775,-1092288.73952,650.0,-778.50258178,342679.96875,7.52672575015,36286.9238303,-3174.74902329,-1005.18392852,,
34378.5822431,-1092290.00323,650.0,-778.307880829,342777.78125,14.9788618984,36286.9238303,-8143.72949187,-1003.97922563,,
34362.4273771,-1092290.21469,650.0,-778.275721074,342793.9375,8.3810707755,39042.8927287,-3677.65917953,-1003.7806276,,
34350.0534371,-1092290.37667,650.0,-778.25108807,342806.3125,19.5379374117,44554.8305258,-8924.31249966,-1003.62858388,,
34309.4631243,-1092290.90491,650.0,-778.170284226,342846.90625,10.562977932,39961.5490283,-5293.07714822,-1003.13027859,,
34299.1514954,-1092291.03894,650.0,-778.149756684,342857.21875,23.5626880559,45473.4868253,-10222.1259762,-1003.00379866,,
34212.6584456,-1092292.13502,650.0,-777.977573014,342943.71875,18.6918169728,48229.4557237,-8394.58105436,-1001.94461085,,
34161.4123087,-1092292.76427,650.0,-777.875555865,342994.96875,9.08393005569,38124.2364292,-4210.07421857,-1001.31852133,,
34158.1000297,-1092292.8025,650.0,-777.868961979,342998.28125,26.438577425,28019.0171347,-9857.07812462,-1001.2780877,,
34139.4137135,-1092293.01284,650.0,-777.831762301,343016.96875,15.4906148699,34449.6112312,-8886.99121059,-1001.05005734,,
34125.5395924,-1092293.16901,650.0,-777.804142473,343030.84375,15.3644449755,40880.2053278,-7727.15722626,-1000.88084883,,
34121.1648696,-1092293.21826,650.0,-777.795433518,343035.21875,8.10822406699,45473.4868253,-3490.34326156,-1000.8275122,,
34112.1029436,-1092293.32026,650.0,-777.777393541,343044.28125,7.43160948799,37205.5801298,-2470.47680652,-1000.71705579,,
34105.5408593,-1092293.39412,650.0,-777.764330109,343050.84375,11.1946959937,26181.7045357,-6960.90673801,-1000.63709252,,
34100.0412077,-1092293.45603,650.0,-777.753381709,343056.34375,26.1578297731,28937.6734342,-9986.05175743,-1000.5700902,,
34034.7325216,-1092294.16127,650.0,-777.623368357,343121.65625,8.2146351093,34449.6112312,-3753.42431624,-999.775382803,,
34033.7013272,-1092294.17198,650.0,-777.621315499,343122.6875,20.3528509683,45473.4868253,-9614.36523401,-999.762848879,,
34017.6709419,-1092294.33849,650.0,-777.589402887,343138.71875,9.45121560968,34449.6112312,-4937.41992167,-999.56806399,,
33990.5786532,-1092294.61988,650.0,-777.535468707,343165.8125,16.8125103898,34449.6112312,-8797.73925747,-999.239125854,,
33960.1114621,-1092294.92801,650.0,-777.474815787,343196.28125,1.74243023232,5052.60964725,-992.296264579,-998.869584476,324000.0,-992.296264579
33872.3032799,-1092295.7988,650.0,-777.300010352,343284.09375,48.2551076386,28019.0171347,-14073.375976,-997.806843018,,
33867.6472596,-1092295.84506,650.0,-777.290741312,343288.75,2.90739054318,3215.29704825,-1404.36621085,-997.750588907,324000.0,-1404.36621085
33858.0852314,-1092295.94005,650.0,-777.271705567,343298.3125,0.712712407011,6889.92224625,-777.271705567,-997.635091272,,
33856.210324,-1092295.95867,650.0,-777.267973068,343300.1875,11.0062058432,37205.5801298,-5944.2255857,-997.612449561,,
33842.8984808,-1092296.09092,650.0,-777.241472324,343313.5,16.0615316682,32612.2986323,-8389.78710905,-997.451739522,,
33830.6178368,-1092296.21292,650.0,-777.217024455,343325.78125,3.90224368299,1377.98444925,-1644.51367178,-997.303550633,324000.0,-1644.51367178
33823.6494307,-1092296.28215,650.0,-777.203152001,343332.75,14.9149613498,35368.2675308,-8835.57910122,-997.219494495,,
33782.4015153,-1092296.69679,650.0,-777.121037196,343374.0,1.64834775788,16995.1415407,-1511.45581046,-996.722410095,324000.0,-1511.45581046
33652.4087273,-1092298.06571,650.0,-776.862253402,343504.0,12.2113249106,46392.1431248,-6693.94921848,-995.161136553,,
33561.2581628,-1092299.08347,650.0,-776.680795869,343595.15625,24.1366947885,46392.1431248,-10456.8124996,-994.071225724,,
33546.8528515,-1092299.24793,650.0,-776.652118624,343609.5625,7.7421468498,44554.8305258,-818.034912046,-993.89934584,,
33456.2030221,-1092300.3265,650.0,-776.427952879,343700.21875,11.7734342532,49148.1120233,-1572.06567374,-992.820109874,,
33373.7095454,-1092301.36358,650.0,-776.181408935,343782.71875,1.415199147,4133.95334775,-823.156860288,-991.841543018,324000.0,-823.156860288
33301.7469727,-1092302.30628,650.0,-775.966338752,343854.6875,8.62986295819,35368.2675308,-3934.71630842,-990.990688771,,
33289.5605639,-1092302.46936,650.0,-775.929918024,343866.875,2.35918824287,2296.64074875,-1253.64794914,-990.846861208,324000.0,-1253.64794914
33241.1274223,-1092303.11912,650.0,-775.785169069,343915.3125,20.9698321004,50066.7683228,-9968.39453087,-990.275968614,,
33234.471797,-1092303.21031,650.0,-775.765277868,343921.96875,8.99681344028,36286.9238303,-4371.94970685,-990.197612103,,
33203.0372473,-1092303.641,650.0,-775.671331632,343953.40625,16.9457817305,47310.7994242,-8563.77831998,-989.827832158,,
33054.6760063,-1092305.66147,650.0,-775.22793462,344101.78125,13.9080032832,32612.2986323,-9148.66699184,-988.08926384,,
32967.4646079,-1092306.79365,650.0,-774.967291082,344189.0,10.4040967085,29856.3297338,-5877.87988257,-987.072394544,,
32935.1231138,-1092307.17564,650.0,-774.870633389,344221.34375,14.0750259746,32612.2986323,-7706.1640622,-986.696219733,,
32690.9167083,-1092309.61302,650.0,-774.140776853,344465.5625,13.6465848641,27100.3608353,-7225.72363253,-983.872619438,,
32685.5106179,-1092309.65457,650.0,-774.124619548,344470.96875,13.7835290084,30774.9860332,-7521.59179658,-983.810447283,,
32666.7299226,-1092309.79891,650.0,-774.068489259,344489.75,8.53928445266,33530.9549317,-4164.20605451,-983.594584388,,
32590.700876,-1092310.37762,650.0,-773.841259441,344565.78125,1.26636982067,5052.60964725,-773.841259441,-982.722657205,324000.0,-773.841259441
32522.7651885,-1092310.87388,650.0,-773.638218119,344633.71875,13.1228524229,35368.2675308,-7276.0576169,-981.946174779,,
32385.5506787,-1092311.95112,650.0,-773.45702103,344770.9375,17.1639691214,29856.3297338,-9925.10449181,-980.384934201,,
32366.0826355,-1092312.11702,650.0,-773.437772794,344790.40625,3.4238934835,5052.60964725,-1333.09741203,-980.164105573,324000.0,-1333.09741203
32357.5516952,-1092312.18971,650.0,-773.429338174,344798.9375,1.7810033715,6889.92224625,-825.910644468,-980.06738903,324000.0,-825.910644468
32284.9923211,-1092312.86196,650.0,-773.357598887,344871.5,4.67269917297,3215.29704825,-1587.37280264,-979.246129674,324000.0,-1587.37280264
32278.9926035,-1092312.92017,650.0,-773.351667021,344877.5,7.8530624013,2296.64074875,-1990.53320302,-979.178327762,324000.0,-1990.53320302
32255.27497,-1092313.1503,650.0,-773.328217614,344901.21875,4.38579295154,4133.95334775,-1534.59863272,-978.910449,324000.0,-1534.59863272
32209.2149798,-1092313.63052,650.0,-773.282679045,344947.28125,11.3911239714,48229.4557237,-1144.87792961,-978.390972222,,
32145.1250093,-1092314.32644,650.0,-773.219315041,345011.375,6.3658133156,15157.8289418,-6942.94531222,-977.669707824,324000.0,-6942.94531222
32143.56262,-1092314.34504,650.0,-773.217770375,345012.9375,1.11651761595,5971.26594675,-773.217770375,-977.65214966,,
32139.7816378,-1092314.39004,650.0,-773.214032282,345016.71875,4.78381057269,1377.98444925,-1633.57348624,-977.609663219,324000.0,-1633.57348624
32085.1605063,-1092315.04013,650.0,-773.160030754,345071.34375,23.8841866844,30774.9860332,-11304.4648433,-976.996573903,,
32077.879772,-1092315.12679,650.0,-773.15283261,345078.625,1.9428107597,5971.26594675,-843.68530267,-976.914948391,324000.0,-843.68530267
32068.4741881,-1092315.23873,650.0,-773.14353372,345088.03125,21.1623742831,47310.7994242,-14578.7314448,-976.809534403,,
32006.4790662,-1092316.0162,650.0,-773.082242473,345150.03125,13.7842251268,32612.2986323,-7323.16601534,-976.115735071,,
31983.0434575,-1092316.31395,650.0,-773.059073007,345173.46875,28.4334282271,49148.1120233,-13014.264648,-975.853897644,,
31945.4840513,-1092316.79601,650.0,-773.021940217,345211.03125,2.27721822791,4133.95334775,-1074.46850579,-975.434758951,324000.0,-1074.46850579
31813.932506,-1092318.49373,650.0,-772.891883051,345342.59375,3.12900839498,2296.64074875,-1389.12377921,-973.971508274,324000.0,-1389.12377921
31721.0960775,-1092319.65953,650.0,-772.800100724,345435.4375,28.2992290749,48229.4557237,-14619.9248041,-972.943297031,,
31596.5426515,-1092321.16281,650.0,-772.676960598,345560.0,11.2201999003,33530.9549317,-5978.38720679,-971.569517064,,
31536.0466879,-1092321.86166,650.0,-772.617150598,345620.5,16.627213033,33530.9549317,-8479.41894498,-970.904624548,,
31530.7970381,-1092321.92231,650.0,-772.611960474,345625.75,11.9533631868,34449.6112312,-6360.07617162,-970.847001624,,
31520.7664574,-1092322.03818,650.0,-772.602043631,345635.78125,12.3589518743,28937.6734342,-6555.86279271,-970.736933711,,
31317.7471904,-1092324.24306,650.0,-772.219071435,345838.8125,14.8287798188,31693.6423328,-7555.75585908,-968.518259402,,
31238.0325754,-1092325.05501,650.0,-772.060544417,345918.53125,19.7065601363,35368.2675308,-10966.7949215,-967.651892304,,
31213.3463393,-1092325.3048,650.0,-772.011451319,345943.21875,11.792764525,29856.3297338,-6229.09960912,-967.384148988,,
31196.0034728,-1092325.47986,650.0,-771.97696185,345960.5625,1.18640945786,5052.60964725,-771.97696185,-967.196208073,,
31186.0352306,-1092325.58048,650.0,-771.957138173,345970.53125,2.60936227246,3215.29704825,-1317.1267089,-967.088243392,324000.0,-1317.1267089
31116.5075777,-1092326.2877,650.0,-771.818869779,346040.0625,17.6510971657,28019.0171347,-8434.26269499,-966.336405936,,
31086.9779021,-1092326.59263,650.0,-771.760144716,346069.59375,4.11413691713,1377.98444925,-1715.08447256,-966.017728506,324000.0,-1715.08447256
30933.2680154,-1092328.24276,650.0,-771.454466009,346223.3125,16.2152262904,29856.3297338,-8491.20703092,-964.365140061,,
30869.959512,-1092328.95414,650.0,-771.328566601,346286.625,11.3170071066,28019.0171347,-6175.81982397,-963.687522341,,
30721.2196864,-1092330.69374,650.0,-771.032774001,346435.375,8.95825056105,27100.3608353,-5455.37988259,-962.102460579,,
30712.3453135,-1092330.79924,650.0,-771.015125938,346444.25,12.5383727454,28937.6734342,-7185.90869112,-962.00819688,,
